occurrence_year,division,homicide_type,occurrence_date,hood_id,day_of_week,weekend,season,homicide_count
2019,D12,Other,2019-12-20T00:00:00Z,113,Friday,FALSE,Winter,79
2019,D14,Other,2019-12-22T00:00:00Z,79,Sunday,TRUE,Winter,79
2019,D14,Stabbing,2019-12-23T00:00:00Z,85,Monday,FALSE,Winter,79
2019,D51,Stabbing,2019-12-22T00:00:00Z,73,Sunday,TRUE,Winter,79
2019,D22,Shooting,2019-12-27T00:00:00Z,13,Friday,FALSE,Winter,79
2019,D43,Shooting,2019-12-29T00:00:00Z,138,Sunday,TRUE,Winter,79
2020,D51,Shooting,2020-01-01T00:00:00Z,72,Wednesday,FALSE,Winter,71
2019,D42,Shooting,2019-12-31T00:00:00Z,132,Tuesday,FALSE,Winter,79
2019,D42,Stabbing,2019-12-19T00:00:00Z,118,Thursday,FALSE,Winter,79
2020,D43,Shooting,2020-01-11T00:00:00Z,135,Saturday,TRUE,Winter,71
2020,D42,Stabbing,2020-01-13T00:00:00Z,118,Monday,FALSE,Winter,71
2020,D43,Shooting,2020-01-20T00:00:00Z,137,Monday,FALSE,Winter,71
2020,D13,Other,2020-01-20T00:00:00Z,107,Monday,FALSE,Winter,71
2020,D43,Shooting,2020-01-25T00:00:00Z,139,Saturday,TRUE,Winter,71
2020,D14,Shooting,2020-01-31T00:00:00Z,77,Friday,FALSE,Winter,71
2020,D14,Shooting,2020-01-31T00:00:00Z,77,Friday,FALSE,Winter,71
2020,D54,Shooting,2020-02-05T00:00:00Z,65,Wednesday,FALSE,Winter,71
2018,D41,Other,2018-04-08T00:00:00Z,119,Sunday,TRUE,Spring,97
2020,D22,Shooting,2020-02-07T00:00:00Z,13,Friday,FALSE,Winter,71
2020,D42,Other,2020-02-21T00:00:00Z,128,Friday,FALSE,Winter,71
2020,D32,Stabbing,2020-02-24T00:00:00Z,26,Monday,FALSE,Winter,71
2020,D42,Shooting,2020-03-13T00:00:00Z,128,Friday,FALSE,Spring,71
2020,D13,Stabbing,2020-03-15T00:00:00Z,107,Sunday,TRUE,Spring,71
2020,D41,Shooting,2020-03-18T00:00:00Z,120,Wednesday,FALSE,Spring,71
2020,D51,Shooting,2020-03-21T00:00:00Z,76,Saturday,TRUE,Spring,71
2020,D12,Other,2020-03-11T00:00:00Z,115,Wednesday,FALSE,Spring,71
2020,D42,Other,2020-04-05T00:00:00Z,117,Sunday,TRUE,Spring,71
2020,D53,Shooting,2020-04-05T00:00:00Z,55,Sunday,TRUE,Spring,71
2020,D13,Shooting,2020-04-08T00:00:00Z,94,Wednesday,FALSE,Spring,71
2020,D43,Other,2020-04-05T00:00:00Z,137,Sunday,TRUE,Spring,71
2020,D33,Other,2020-04-14T00:00:00Z,52,Tuesday,FALSE,Spring,71
2020,D22,Other,2020-04-21T00:00:00Z,17,Tuesday,FALSE,Spring,71
2020,D31,Shooting,2020-04-26T00:00:00Z,25,Sunday,TRUE,Spring,71
2019,D43,Other,2019-12-11T00:00:00Z,123,Wednesday,FALSE,Winter,79
2020,D41,Shooting,2020-05-02T00:00:00Z,119,Saturday,TRUE,Spring,71
2020,D53,Other,2020-05-14T00:00:00Z,104,Thursday,FALSE,Spring,71
2020,D23,Shooting,2020-05-14T00:00:00Z,2,Thursday,FALSE,Spring,71
2020,D42,Shooting,2020-05-17T00:00:00Z,46,Sunday,TRUE,Spring,71
2020,D41,Other,2020-05-19T00:00:00Z,138,Tuesday,FALSE,Spring,71
2020,D52,Shooting,2020-05-26T00:00:00Z,77,Tuesday,FALSE,Spring,71
2020,D23,Shooting,2020-05-30T00:00:00Z,1,Saturday,TRUE,Spring,71
2020,D53,Shooting,2020-06-09T00:00:00Z,55,Tuesday,FALSE,Summer,71
2020,D13,Shooting,2020-06-19T00:00:00Z,92,Friday,FALSE,Summer,71
2020,D51,Stabbing,2020-06-25T00:00:00Z,71,Thursday,FALSE,Summer,71
2020,D42,Shooting,2020-07-04T00:00:00Z,117,Saturday,TRUE,Summer,71
2020,D12,Shooting,2020-07-10T00:00:00Z,111,Friday,FALSE,Summer,71
2020,D43,Shooting,2020-07-10T00:00:00Z,127,Friday,FALSE,Summer,71
2020,D51,Other,2020-07-09T00:00:00Z,73,Thursday,FALSE,Summer,71
2020,D54,Other,2020-08-03T00:00:00Z,59,Monday,FALSE,Summer,71
2020,D14,Stabbing,2020-08-09T00:00:00Z,81,Sunday,TRUE,Summer,71
2020,D43,Shooting,2020-08-12T00:00:00Z,138,Wednesday,FALSE,Summer,71
2020,D14,Stabbing,2020-08-11T00:00:00Z,82,Tuesday,FALSE,Summer,71
2020,D32,Shooting,2020-08-20T00:00:00Z,51,Thursday,FALSE,Summer,71
2020,D51,Stabbing,2020-08-26T00:00:00Z,73,Wednesday,FALSE,Summer,71
2020,D43,Stabbing,2020-08-22T00:00:00Z,136,Saturday,TRUE,Summer,71
2020,D43,Stabbing,2020-08-22T00:00:00Z,136,Saturday,TRUE,Summer,71
2020,D31,Shooting,2020-09-02T00:00:00Z,27,Wednesday,FALSE,Fall,71
2020,D23,Stabbing,2020-09-07T00:00:00Z,1,Monday,FALSE,Fall,71
2020,D11,Shooting,2020-09-10T00:00:00Z,111,Thursday,FALSE,Fall,71
2020,D23,Stabbing,2020-09-12T00:00:00Z,1,Saturday,TRUE,Fall,71
2020,D12,Stabbing,2020-09-12T00:00:00Z,113,Saturday,TRUE,Fall,71
2020,D12,Stabbing,2020-09-12T00:00:00Z,113,Saturday,TRUE,Fall,71
2020,D42,Shooting,2020-09-20T00:00:00Z,132,Sunday,TRUE,Fall,71
2020,D31,Shooting,2020-09-24T00:00:00Z,24,Thursday,FALSE,Fall,71
2020,D23,Shooting,2020-09-27T00:00:00Z,2,Sunday,TRUE,Fall,71
2020,D12,Shooting,2020-10-01T00:00:00Z,113,Thursday,FALSE,Fall,71
2020,D31,Shooting,2020-10-03T00:00:00Z,26,Saturday,TRUE,Fall,71
2020,D32,Shooting,2020-10-07T00:00:00Z,32,Wednesday,FALSE,Fall,71
2020,D33,Other,2020-09-28T00:00:00Z,47,Monday,FALSE,Fall,71
2020,D41,Shooting,2020-10-25T00:00:00Z,121,Sunday,TRUE,Fall,71
2020,D31,Shooting,2020-09-27T00:00:00Z,24,Sunday,TRUE,Fall,71
2020,D31,Shooting,2020-11-07T00:00:00Z,24,Saturday,TRUE,Fall,71
2020,D43,Stabbing,2020-11-16T00:00:00Z,131,Monday,FALSE,Fall,71
2020,D14,Stabbing,2020-11-18T00:00:00Z,80,Wednesday,FALSE,Fall,71
2020,D33,Stabbing,2020-11-22T00:00:00Z,45,Sunday,TRUE,Fall,71
2020,D13,Shooting,2020-12-02T00:00:00Z,31,Wednesday,FALSE,Winter,71
2020,D14,Other,2020-12-06T00:00:00Z,83,Sunday,TRUE,Winter,71
2020,D52,Other,2020-12-08T00:00:00Z,81,Tuesday,FALSE,Winter,71
2020,D55,Stabbing,2020-12-08T00:00:00Z,65,Tuesday,FALSE,Winter,71
2020,D53,Other,2020-12-18T00:00:00Z,104,Friday,FALSE,Winter,71
2020,D33,Stabbing,2020-12-21T00:00:00Z,47,Monday,FALSE,Winter,71
